flight_id,flight_date,origin,destination,aircraft_id,aircraft_type,scheduled_departure,scheduled_duration_min,delay_reason,departure_delay_min,cancelled,passengers
FL007295,2025-11-20,HEL,MAD,OH-A127,A321,2025-11-20 15:32:00,101,None,0,False,136
FL007296,2025-11-20,HEL,NRT,OH-A121,A320,2025-11-20 18:11:00,117,Technical,29,False,147
FL007297,2025-11-20,HEL,BCN,OH-A117,A321,2025-11-20 19:16:00,495,ATC,41,False,206
FL007298,2025-11-20,HEL,FRA,OH-A113,A350,2025-11-20 20:37:00,417,Ground Handling,38,False,295
FL007299,2025-11-20,HEL,MAD,OH-A126,A320,2025-11-20 11:26:00,535,Technical,13,False,103
FL007300,2025-11-20,HEL,BCN,OH-A110,A320,2025-11-20 15:34:00,590,Weather,7,False,155
FL007301,2025-11-20,HEL,FRA,OH-A142,A350,2025-11-20 16:35:00,503,ATC,26,False,282
FL007302,2025-11-20,HEL,ARN,OH-A103,A350,2025-11-20 07:07:00,497,None,0,False,167
FL007303,2025-11-20,HEL,MUC,OH-A146,A320,2025-11-20 12:55:00,338,ATC,70,False,111
FL007304,2025-11-20,HEL,ARN,OH-A115,A321,2025-11-20 21:09:00,424,None,0,False,177
FL007305,2025-11-20,HEL,BCN,OH-A145,A350,2025-11-20 18:23:00,164,Crew,16,False,210
FL007306,2025-11-20,HEL,BKK,OH-A106,A350,2025-11-20 11:23:00,234,None,0,False,180
FL007307,2025-11-20,HEL,JFK,OH-A145,A350,2025-11-20 16:54:00,461,Technical,31,False,171
FL007308,2025-11-20,HEL,JFK,OH-A134,A320,2025-11-20 10:05:00,188,None,0,False,134
FL007309,2025-11-20,HEL,FRA,OH-A117,A321,2025-11-20 09:55:00,501,None,0,False,131
FL007310,2025-11-21,HEL,JFK,OH-A125,A321,2025-11-21 12:50:00,612,ATC,38,False,191
FL007311,2025-11-21,HEL,BCN,OH-A116,A320,2025-11-21 21:06:00,392,Technical,58,False,102
FL007312,2025-11-21,HEL,FRA,OH-A136,A321,2025-11-21 15:32:00,585,ATC,5,False,124
FL007313,2025-11-21,HEL,AMS,OH-A106,A350,2025-11-21 17:38:00,150,None,0,True,217
FL007314,2025-11-21,HEL,AMS,OH-A106,A350,2025-11-21 17:49:00,574,ATC,35,False,294
FL007315,2025-11-21,HEL,JFK,OH-A120,A350,2025-11-21 08:24:00,332,None,0,False,229
FL007316,2025-11-21,HEL,OSL,OH-A140,A320,2025-11-21 05:05:00,499,None,0,False,162
FL007317,2025-11-21,HEL,NRT,OH-A105,E190,2025-11-21 20:39:00,388,ATC,26,False,85
FL007318,2025-11-21,HEL,LHR,OH-A137,A320,2025-11-21 07:02:00,558,None,0,False,135
FL007319,2025-11-21,HEL,LHR,OH-A113,A350,2025-11-21 16:10:00,476,None,0,False,261
FL007320,2025-11-21,HEL,AMS,OH-A105,E190,2025-11-21 13:51:00,303,None,0,False,83
FL007321,2025-11-21,HEL,JFK,OH-A118,A350,2025-11-21 10:47:00,242,None,0,False,224
FL007322,2025-11-21,HEL,ARN,OH-A125,A321,2025-11-21 17:01:00,561,None,0,False,146
FL007323,2025-11-21,HEL,OSL,OH-A106,A350,2025-11-21 11:21:00,458,None,0,False,214
FL007324,2025-11-21,HEL,AMS,OH-A140,A320,2025-11-21 07:11:00,139,None,0,False,114
FL007325,2025-11-21,HEL,CPH,OH-A124,A350,2025-11-21 05:07:00,141,None,0,False,255
FL007326,2025-11-21,HEL,AMS,OH-A137,A320,2025-11-21 10:46:00,370,None,0,False,142
FL007327,2025-11-21,HEL,AMS,OH-A113,A350,2025-11-21 17:19:00,290,None,0,False,291
FL007328,2025-11-21,HEL,BCN,OH-A125,A321,2025-11-21 10:33:00,500,None,0,False,166
FL007329,2025-11-21,HEL,CDG,OH-A101,A320,2025-11-21 13:22:00,261,ATC,45,False,95
FL007330,2025-11-22,HEL,CPH,OH-A102,E190,2025-11-22 11:05:00,248,None,0,False,85
FL007331,2025-11-22,HEL,NRT,OH-A110,A320,2025-11-22 11:53:00,618,Weather,5,False,133
FL007332,2025-11-22,HEL,ARN,OH-A134,A320,2025-11-22 05:36:00,306,Crew,14,False,112
FL007333,2025-11-22,HEL,ARN,OH-A133,A320,2025-11-22 17:42:00,68,None,0,False,146
FL007334,2025-11-22,HEL,CDG,OH-A142,A350,2025-11-22 16:22:00,91,None,0,False,266
FL007335,2025-11-22,HEL,JFK,OH-A129,A350,2025-11-22 16:06:00,244,None,0,False,182
FL007336,2025-11-22,HEL,NRT,OH-A125,A321,2025-11-22 17:24:00,342,Weather,5,False,179
FL007337,2025-11-22,HEL,BCN,OH-A117,A321,2025-11-22 19:11:00,433,ATC,28,False,114
FL007338,2025-11-22,HEL,ARN,OH-A143,A321,2025-11-22 08:26:00,169,None,0,False,190
FL007339,2025-11-22,HEL,NRT,OH-A123,E190,2025-11-22 19:25:00,379,None,0,False,66
FL007340,2025-11-22,HEL,LHR,OH-A113,A350,2025-11-22 07:25:00,519,None,0,False,213
FL007341,2025-11-22,HEL,FCO,OH-A104,A321,2025-11-22 12:40:00,608,None,0,False,168
FL007342,2025-11-22,HEL,LHR,OH-A104,A321,2025-11-22 21:31:00,464,None,0,False,175
FL007343,2025-11-22,HEL,MUC,OH-A142,A350,2025-11-22 20:02:00,278,None,0,False,212
FL007344,2025-11-22,HEL,CPH,OH-A139,A350,2025-11-22 15:24:00,377,Technical,42,False,227
FL007345,2025-11-22,HEL,BKK,OH-A144,A350,2025-11-22 17:32:00,551,Ground Handling,7,False,232
FL007346,2025-11-22,HEL,CPH,OH-A131,E190,2025-11-22 16:06:00,334,None,0,False,75
FL007347,2025-11-22,HEL,BKK,OH-A129,A350,2025-11-22 08:04:00,404,Technical,43,False,211
FL007348,2025-11-22,HEL,NRT,OH-A139,A350,2025-11-22 08:22:00,214,None,0,False,293
FL007349,2025-11-22,HEL,OSL,OH-A103,A350,2025-11-22 06:31:00,564,Ground Handling,39,False,291
FL007350,2025-11-22,HEL,MAD,OH-A122,E190,2025-11-22 05:06:00,285,None,0,False,90
FL007351,2025-11-22,HEL,CDG,OH-A124,A350,2025-11-22 11:41:00,418,Weather,23,False,194
FL007352,2025-11-22,HEL,CDG,OH-A147,A321,2025-11-22 18:09:00,544,None,0,False,193
FL007353,2025-11-22,HEL,CDG,OH-A140,A320,2025-11-22 15:12:00,507,None,0,False,114
FL007354,2025-11-22,HEL,LHR,OH-A108,A321,2025-11-22 21:18:00,398,None,0,False,153
FL007355,2025-11-22,HEL,BKK,OH-A117,A321,2025-11-22 20:25:00,532,None,0,False,181
FL007356,2025-11-23,HEL,MUC,OH-A147,A321,2025-11-23 16:40:00,231,ATC,38,False,124
FL007357,2025-11-23,HEL,NRT,OH-A118,A350,2025-11-23 09:38:00,561,None,0,False,276
FL007358,2025-11-23,HEL,CPH,OH-A125,A321,2025-11-23 15:01:00,431,None,0,False,176
FL007359,2025-11-23,HEL,AMS,OH-A124,A350,2025-11-23 16:18:00,237,None,0,False,220
FL007360,2025-11-23,HEL,FRA,OH-A117,A321,2025-11-23 19:42:00,143,None,0,False,149
FL007361,2025-11-23,HEL,FCO,OH-A137,A320,2025-11-23 14:16:00,297,Ground Handling,22,False,126
FL007362,2025-11-23,HEL,LHR,OH-A143,A321,2025-11-23 09:24:00,146,None,0,True,175
FL007363,2025-11-23,HEL,CDG,OH-A108,A321,2025-11-23 06:25:00,302,Weather,28,False,204
FL007364,2025-11-23,HEL,CPH,OH-A132,A321,2025-11-23 21:42:00,237,None,0,False,209
FL007365,2025-11-23,HEL,BKK,OH-A140,A320,2025-11-23 10:31:00,469,None,0,False,102
FL007366,2025-11-23,HEL,FRA,OH-A114,A320,2025-11-23 19:19:00,560,None,0,False,153
FL007367,2025-11-23,HEL,ARN,OH-A124,A350,2025-11-23 18:31:00,538,None,0,False,189
FL007368,2025-11-23,HEL,LHR,OH-A113,A350,2025-11-23 06:10:00,537,None,0,False,195
FL007369,2025-11-23,HEL,MUC,OH-A116,A320,2025-11-23 19:09:00,127,Weather,103,False,144
FL007370,2025-11-23,HEL,FRA,OH-A144,A350,2025-11-23 09:07:00,514,Weather,25,False,288
FL007371,2025-11-23,HEL,MUC,OH-A138,A321,2025-11-23 21:50:00,303,None,0,False,125
FL007372,2025-11-23,HEL,ARN,OH-A127,A321,2025-11-23 13:50:00,143,None,0,False,188
FL007373,2025-11-23,HEL,NRT,OH-A109,A320,2025-11-23 12:15:00,549,None,0,False,104
FL007374,2025-11-23,HEL,JFK,OH-A130,A350,2025-11-23 10:53:00,86,None,0,False,210
FL007375,2025-11-23,HEL,LHR,OH-A111,E190,2025-11-23 07:25:00,285,Weather,6,False,98
FL007376,2025-11-23,HEL,AMS,OH-A129,A350,2025-11-23 06:38:00,119,Weather,14,False,268
FL007377,2025-11-23,HEL,CPH,OH-A115,A321,2025-11-23 19:08:00,116,None,0,False,192
FL007378,2025-11-23,HEL,CPH,OH-A127,A321,2025-11-23 18:01:00,548,Ground Handling,97,True,166
FL007379,2025-11-23,HEL,JFK,OH-A111,E190,2025-11-23 05:26:00,234,None,0,False,64
FL007380,2025-11-23,HEL,CPH,OH-A118,A350,2025-11-23 16:27:00,440,Technical,18,False,290
FL007381,2025-11-23,HEL,CDG,OH-A105,E190,2025-11-23 15:35:00,488,None,0,False,92
FL007382,2025-11-24,HEL,ARN,OH-A113,A350,2025-11-24 06:16:00,436,None,0,False,287
FL007383,2025-11-24,HEL,OSL,OH-A110,A320,2025-11-24 08:33:00,596,Technical,12,False,136
FL007384,2025-11-24,HEL,LHR,OH-A141,A350,2025-11-24 14:54:00,322,ATC,18,False,175
FL007385,2025-11-24,HEL,BCN,OH-A103,A350,2025-11-24 11:15:00,163,None,0,False,286
FL007386,2025-11-24,HEL,ARN,OH-A112,A350,2025-11-24 13:20:00,418,None,0,False,254
FL007387,2025-11-24,HEL,BKK,OH-A121,A320,2025-11-24 07:30:00,601,None,0,False,107
FL007388,2025-11-24,HEL,MAD,OH-A122,E190,2025-11-24 18:38:00,574,None,0,False,68
FL007389,2025-11-24,HEL,NRT,OH-A104,A321,2025-11-24 12:00:00,331,Crew,28,False,205
FL007390,2025-11-24,HEL,ARN,OH-A113,A350,2025-11-24 17:28:00,421,None,0,False,213
FL007391,2025-11-24,HEL,LHR,OH-A122,E190,2025-11-24 13:23:00,130,None,0,False,55
FL007392,2025-11-24,HEL,FRA,OH-A102,E190,2025-11-24 14:41:00,165,None,0,False,75
FL007393,2025-11-24,HEL,FCO,OH-A115,A321,2025-11-24 15:34:00,73,None,0,False,179
FL007394,2025-11-24,HEL,MAD,OH-A117,A321,2025-11-24 06:18:00,334,None,0,False,176
FL007395,2025-11-24,HEL,AMS,OH-A118,A350,2025-11-24 10:48:00,409,None,0,False,238
FL007396,2025-11-24,HEL,CDG,OH-A103,A350,2025-11-24 21:53:00,87,None,0,False,163
FL007397,2025-11-24,HEL,CDG,OH-A108,A321,2025-11-24 20:41:00,239,None,0,False,193
FL007398,2025-11-24,HEL,AMS,OH-A134,A320,2025-11-24 10:10:00,300,Ground Handling,38,False,150
FL007399,2025-11-24,HEL,MAD,OH-A146,A320,2025-11-24 13:21:00,460,ATC,54,False,144
FL007400,2025-11-24,HEL,NRT,OH-A117,A321,2025-11-24 11:11:00,235,None,0,False,133
FL007401,2025-11-24,HEL,FRA,OH-A129,A350,2025-11-24 09:43:00,259,None,0,False,225
FL007402,2025-11-24,HEL,NRT,OH-A130,A350,2025-11-24 06:44:00,309,None,0,False,169
FL007403,2025-11-24,HEL,CDG,OH-A147,A321,2025-11-24 13:48:00,592,None,0,False,180
FL007404,2025-11-24,HEL,NRT,OH-A123,E190,2025-11-24 05:43:00,249,Late Aircraft,46,False,83
FL007405,2025-11-24,HEL,ARN,OH-A124,A350,2025-11-24 19:57:00,409,Technical,14,False,244
FL007406,2025-11-24,HEL,FCO,OH-A141,A350,2025-11-24 17:08:00,180,None,0,False,242
FL007407,2025-11-24,HEL,BKK,OH-A140,A320,2025-11-24 08:19:00,524,None,0,False,106
FL007408,2025-11-25,HEL,CDG,OH-A100,A350,2025-11-25 15:47:00,341,Crew,39,False,224
FL007409,2025-11-25,HEL,CPH,OH-A125,A321,2025-11-25 15:26:00,266,None,0,False,166
FL007410,2025-11-25,HEL,MAD,OH-A129,A350,2025-11-25 21:58:00,208,None,0,False,232
FL007411,2025-11-25,HEL,LHR,OH-A107,A350,2025-11-25 18:00:00,189,None,0,False,285
FL007412,2025-11-25,HEL,FCO,OH-A123,E190,2025-11-25 16:22:00,396,None,0,True,93
FL007413,2025-11-25,HEL,MUC,OH-A134,A320,2025-11-25 17:11:00,269,None,0,False,170
FL007414,2025-11-25,HEL,FRA,OH-A147,A321,2025-11-25 21:53:00,544,Crew,34,False,145
FL007415,2025-11-25,HEL,OSL,OH-A101,A320,2025-11-25 09:29:00,444,None,0,False,160
FL007416,2025-11-25,HEL,CDG,OH-A112,A350,2025-11-25 17:51:00,398,None,0,False,262
FL007417,2025-11-25,HEL,CDG,OH-A116,A320,2025-11-25 19:57:00,256,None,0,False,138
FL007418,2025-11-25,HEL,MAD,OH-A110,A320,2025-11-25 09:55:00,103,Crew,41,False,133
FL007419,2025-11-25,HEL,AMS,OH-A122,E190,2025-11-25 18:20:00,182,Weather,38,False,75
FL007420,2025-11-25,HEL,ARN,OH-A136,A321,2025-11-25 10:30:00,184,Crew,18,False,128
FL007421,2025-11-25,HEL,ARN,OH-A103,A350,2025-11-25 14:52:00,324,None,0,False,180
FL007422,2025-11-25,HEL,LHR,OH-A130,A350,2025-11-25 17:26:00,358,ATC,5,False,196
FL007423,2025-11-25,HEL,MUC,OH-A101,A320,2025-11-25 09:55:00,474,None,0,False,171
FL007424,2025-11-25,HEL,CDG,OH-A138,A321,2025-11-25 09:27:00,251,None,0,False,117
FL007425,2025-11-25,HEL,BKK,OH-A100,A350,2025-11-25 19:56:00,493,None,0,False,284
FL007426,2025-11-25,HEL,LHR,OH-A100,A350,2025-11-25 07:08:00,479,Weather,32,False,170
FL007427,2025-11-25,HEL,AMS,OH-A146,A320,2025-11-25 21:38:00,350,None,0,False,167
FL007428,2025-11-25,HEL,AMS,OH-A112,A350,2025-11-25 11:04:00,376,ATC,53,False,262
FL007429,2025-11-25,HEL,LHR,OH-A139,A350,2025-11-25 14:40:00,399,None,0,False,190
FL007430,2025-11-25,HEL,NRT,OH-A132,A321,2025-11-25 13:26:00,449,None,0,False,141
FL007431,2025-11-25,HEL,LHR,OH-A115,A321,2025-11-25 14:09:00,567,Technical,67,False,157
FL007432,2025-11-26,HEL,BCN,OH-A105,E190,2025-11-26 15:20:00,192,None,0,False,55
FL007433,2025-11-26,HEL,MUC,OH-A131,E190,2025-11-26 12:09:00,507,None,0,False,61
FL007434,2025-11-26,HEL,LHR,OH-A145,A350,2025-11-26 11:49:00,336,None,0,False,232
FL007435,2025-11-26,HEL,MUC,OH-A136,A321,2025-11-26 13:58:00,612,None,0,False,169
FL007436,2025-11-26,HEL,JFK,OH-A144,A350,2025-11-26 19:58:00,530,None,0,False,205
FL007437,2025-11-26,HEL,BCN,OH-A107,A350,2025-11-26 11:24:00,80,None,0,False,177
FL007438,2025-11-26,HEL,CPH,OH-A122,E190,2025-11-26 14:44:00,142,Weather,65,False,71
FL007439,2025-11-26,HEL,FCO,OH-A121,A320,2025-11-26 14:53:00,261,Ground Handling,49,False,118
FL007440,2025-11-26,HEL,JFK,OH-A138,A321,2025-11-26 21:53:00,485,None,0,False,117
FL007441,2025-11-26,HEL,MAD,OH-A100,A350,2025-11-26 18:28:00,92,None,0,False,181
FL007442,2025-11-26,HEL,OSL,OH-A147,A321,2025-11-26 12:30:00,380,None,0,False,114
FL007443,2025-11-26,HEL,CDG,OH-A113,A350,2025-11-26 14:01:00,100,None,0,False,216
FL007444,2025-11-26,HEL,FRA,OH-A105,E190,2025-11-26 18:08:00,436,None,0,False,78
FL007445,2025-11-26,HEL,NRT,OH-A147,A321,2025-11-26 19:06:00,151,None,0,False,120
FL007446,2025-11-26,HEL,JFK,OH-A110,A320,2025-11-26 14:44:00,227,ATC,71,False,96
FL007447,2025-11-26,HEL,CPH,OH-A138,A321,2025-11-26 07:21:00,160,None,0,False,136
FL007448,2025-11-26,HEL,ARN,OH-A103,A350,2025-11-26 05:51:00,100,None,0,False,250
FL007449,2025-11-26,HEL,ARN,OH-A122,E190,2025-11-26 17:35:00,291,None,0,False,69
FL007450,2025-11-26,HEL,NRT,OH-A102,E190,2025-11-26 10:22:00,288,Ground Handling,48,False,55
FL007451,2025-11-26,HEL,NRT,OH-A147,A321,2025-11-26 11:59:00,419,None,0,False,205
FL007452,2025-11-26,HEL,LHR,OH-A131,E190,2025-11-26 08:31:00,222,None,0,False,73
FL007453,2025-11-26,HEL,NRT,OH-A131,E190,2025-11-26 06:32:00,263,None,0,False,72
FL007454,2025-11-26,HEL,MUC,OH-A143,A321,2025-11-26 07:18:00,469,None,0,False,151
FL007455,2025-11-26,HEL,CDG,OH-A140,A320,2025-11-26 20:27:00,231,Weather,43,False,115
FL007456,2025-11-26,HEL,FCO,OH-A141,A350,2025-11-26 10:58:00,222,None,0,False,293
FL007457,2025-11-26,HEL,ARN,OH-A114,A320,2025-11-26 19:47:00,601,None,0,False,173
FL007458,2025-11-27,HEL,FCO,OH-A116,A320,2025-11-27 10:22:00,533,None,0,False,116
FL007459,2025-11-27,HEL,CDG,OH-A126,A320,2025-11-27 18:45:00,178,None,0,False,143
FL007460,2025-11-27,HEL,FCO,OH-A134,A320,2025-11-27 12:36:00,418,None,0,False,135
FL007461,2025-11-27,HEL,BCN,OH-A121,A320,2025-11-27 12:50:00,57,ATC,22,False,159
FL007462,2025-11-27,HEL,NRT,OH-A138,A321,2025-11-27 10:48:00,316,Weather,20,False,170
FL007463,2025-11-27,HEL,ARN,OH-A105,E190,2025-11-27 19:02:00,174,Weather,81,False,71
FL007464,2025-11-27,HEL,MUC,OH-A144,A350,2025-11-27 06:16:00,603,Crew,22,False,287
FL007465,2025-11-27,HEL,MAD,OH-A143,A321,2025-11-27 13:42:00,465,Late Aircraft,22,False,178
FL007466,2025-11-27,HEL,AMS,OH-A124,A350,2025-11-27 20:57:00,526,None,0,False,264
FL007467,2025-11-27,HEL,CDG,OH-A103,A350,2025-11-27 05:43:00,385,Ground Handling,5,False,248
FL007468,2025-11-27,HEL,CDG,OH-A116,A320,2025-11-27 16:36:00,251,None,0,False,99
FL007469,2025-11-27,HEL,FCO,OH-A137,A320,2025-11-27 07:29:00,524,None,0,False,145
FL007470,2025-11-27,HEL,OSL,OH-A102,E190,2025-11-27 06:30:00,618,None,0,False,61
FL007471,2025-11-27,HEL,BKK,OH-A105,E190,2025-11-27 11:55:00,448,None,0,False,73
FL007472,2025-11-27,HEL,OSL,OH-A135,A321,2025-11-27 05:52:00,128,None,0,False,119
FL007473,2025-11-27,HEL,AMS,OH-A112,A350,2025-11-27 21:29:00,297,None,0,False,265
FL007474,2025-11-27,HEL,BKK,OH-A109,A320,2025-11-27 14:56:00,330,Weather,55,False,95
FL007475,2025-11-27,HEL,ARN,OH-A144,A350,2025-11-27 08:24:00,412,ATC,25,False,201
FL007476,2025-11-28,HEL,AMS,OH-A128,A321,2025-11-28 10:43:00,194,None,0,False,139
FL007477,2025-11-28,HEL,FRA,OH-A101,A320,2025-11-28 18:39:00,520,None,0,False,104
FL007478,2025-11-28,HEL,BCN,OH-A133,A320,2025-11-28 17:38:00,410,Late Aircraft,40,False,143
FL007479,2025-11-28,HEL,MAD,OH-A112,A350,2025-11-28 17:57:00,116,None,0,False,187
FL007480,2025-11-28,HEL,FCO,OH-A109,A320,2025-11-28 06:47:00,201,Weather,31,False,148
FL007481,2025-11-28,HEL,OSL,OH-A139,A350,2025-11-28 08:52:00,120,None,0,False,264
FL007482,2025-11-28,HEL,MAD,OH-A129,A350,2025-11-28 11:36:00,347,None,0,False,257
FL007483,2025-11-28,HEL,ARN,OH-A145,A350,2025-11-28 14:33:00,295,None,0,False,248
FL007484,2025-11-28,HEL,NRT,OH-A134,A320,2025-11-28 15:37:00,76,ATC,5,False,167
FL007485,2025-11-28,HEL,FRA,OH-A103,A350,2025-11-28 05:30:00,373,None,0,False,171
FL007486,2025-11-28,HEL,BKK,OH-A115,A321,2025-11-28 12:14:00,397,Ground Handling,54,False,132
FL007487,2025-11-28,HEL,NRT,OH-A101,A320,2025-11-28 18:45:00,138,ATC,23,False,169
FL007488,2025-11-28,HEL,OSL,OH-A131,E190,2025-11-28 21:21:00,87,None,0,False,58
FL007489,2025-11-28,HEL,CPH,OH-A105,E190,2025-11-28 13:59:00,290,None,0,False,80
FL007490,2025-11-28,HEL,NRT,OH-A129,A350,2025-11-28 19:37:00,609,None,0,False,194
FL007491,2025-11-28,HEL,FRA,OH-A146,A320,2025-11-28 09:16:00,600,None,0,False,133
FL007492,2025-11-28,HEL,CPH,OH-A127,A321,2025-11-28 19:53:00,412,None,0,False,159
FL007493,2025-11-28,HEL,BCN,OH-A119,A350,2025-11-28 13:03:00,541,None,0,False,227
FL007494,2025-11-28,HEL,BKK,OH-A125,A321,2025-11-28 16:53:00,349,None,0,False,123
FL007495,2025-11-29,HEL,BKK,OH-A129,A350,2025-11-29 05:39:00,534,None,0,False,181
FL007496,2025-11-29,HEL,LHR,OH-A123,E190,2025-11-29 18:38:00,581,None,0,False,78
FL007497,2025-11-29,HEL,ARN,OH-A114,A320,2025-11-29 21:26:00,284,None,0,False,99
FL007498,2025-11-29,HEL,CDG,OH-A102,E190,2025-11-29 14:12:00,351,None,0,False,75
FL007499,2025-11-29,HEL,CDG,OH-A108,A321,2025-11-29 16:04:00,418,None,0,False,128
FL007500,2025-11-29,HEL,ARN,OH-A113,A350,2025-11-29 12:10:00,433,None,0,False,174
FL007501,2025-11-29,HEL,FRA,OH-A134,A320,2025-11-29 21:57:00,424,None,0,False,115
FL007502,2025-11-29,HEL,MUC,OH-A114,A320,2025-11-29 15:36:00,51,None,0,False,167
FL007503,2025-11-29,HEL,JFK,OH-A129,A350,2025-11-29 12:00:00,95,Ground Handling,30,False,194
FL007504,2025-11-29,HEL,MAD,OH-A119,A350,2025-11-29 07:04:00,69,None,0,False,214
FL007505,2025-11-29,HEL,FRA,OH-A107,A350,2025-11-29 19:33:00,404,None,0,False,165
FL007506,2025-11-29,HEL,MAD,OH-A131,E190,2025-11-29 08:44:00,458,None,0,False,66
FL007507,2025-11-29,HEL,CDG,OH-A125,A321,2025-11-29 12:34:00,435,None,0,False,130
FL007508,2025-11-29,HEL,OSL,OH-A140,A320,2025-11-29 11:12:00,392,Technical,48,False,108
FL007509,2025-11-29,HEL,MUC,OH-A118,A350,2025-11-29 12:55:00,495,None,0,False,194
FL007510,2025-11-29,HEL,FRA,OH-A114,A320,2025-11-29 09:39:00,292,None,0,False,104
FL007511,2025-11-29,HEL,CDG,OH-A110,A320,2025-11-29 15:31:00,385,None,0,False,125
FL007512,2025-11-29,HEL,NRT,OH-A111,E190,2025-11-29 14:31:00,68,None,0,False,86
FL007513,2025-11-29,HEL,MUC,OH-A111,E190,2025-11-29 14:33:00,420,None,0,False,93
FL007514,2025-11-29,HEL,MUC,OH-A135,A321,2025-11-29 07:14:00,359,Ground Handling,62,False,156
FL007515,2025-11-29,HEL,MAD,OH-A113,A350,2025-11-29 12:58:00,209,None,0,False,163
FL007516,2025-11-29,HEL,CDG,OH-A134,A320,2025-11-29 06:46:00,576,None,0,False,118
FL007517,2025-11-29,HEL,MUC,OH-A146,A320,2025-11-29 21:32:00,109,None,0,False,167
FL007518,2025-11-29,HEL,NRT,OH-A110,A320,2025-11-29 12:06:00,594,Late Aircraft,46,False,114
FL007519,2025-11-30,HEL,FCO,OH-A146,A320,2025-11-30 12:54:00,525,Ground Handling,52,False,170
FL007520,2025-11-30,HEL,FCO,OH-A141,A350,2025-11-30 15:31:00,131,None,0,False,175
FL007521,2025-11-30,HEL,LHR,OH-A104,A321,2025-11-30 19:16:00,572,Ground Handling,18,False,194
FL007522,2025-11-30,HEL,BKK,OH-A102,E190,2025-11-30 05:04:00,238,Technical,11,False,90
FL007523,2025-11-30,HEL,MAD,OH-A138,A321,2025-11-30 19:19:00,198,None,0,False,198
FL007524,2025-11-30,HEL,BKK,OH-A119,A350,2025-11-30 11:51:00,589,None,0,False,212
FL007525,2025-11-30,HEL,FRA,OH-A124,A350,2025-11-30 20:52:00,249,Weather,52,False,223
FL007526,2025-11-30,HEL,BCN,OH-A120,A350,2025-11-30 18:30:00,53,None,0,False,279
FL007527,2025-11-30,HEL,MAD,OH-A122,E190,2025-11-30 20:57:00,400,None,0,False,64
FL007528,2025-11-30,HEL,OSL,OH-A124,A350,2025-11-30 07:34:00,470,None,0,False,237
FL007529,2025-11-30,HEL,LHR,OH-A122,E190,2025-11-30 19:58:00,202,None,0,False,95
FL007530,2025-11-30,HEL,BKK,OH-A141,A350,2025-11-30 21:00:00,170,Weather,11,False,194
FL007531,2025-11-30,HEL,MAD,OH-A104,A321,2025-11-30 07:09:00,427,None,0,False,177
FL007532,2025-11-30,HEL,MUC,OH-A134,A320,2025-11-30 14:10:00,588,None,0,False,115
FL007533,2025-11-30,HEL,ARN,OH-A143,A321,2025-11-30 18:29:00,103,Ground Handling,5,False,142
FL007534,2025-11-30,HEL,ARN,OH-A143,A321,2025-11-30 07:20:00,263,None,0,False,164
FL007535,2025-11-30,HEL,MUC,OH-A124,A350,2025-11-30 18:43:00,572,Ground Handling,49,False,256
FL007536,2025-11-30,HEL,CPH,OH-A139,A350,2025-11-30 20:56:00,451,None,0,False,180
FL007537,2025-11-30,HEL,CPH,OH-A123,E190,2025-11-30 15:56:00,180,Ground Handling,30,False,97
FL007538,2025-11-30,HEL,BCN,OH-A138,A321,2025-11-30 05:58:00,204,None,0,False,195
FL007539,2025-12-01,HEL,BCN,OH-A120,A350,2025-12-01 18:07:00,419,Crew,5,False,199
FL007540,2025-12-01,HEL,ARN,OH-A130,A350,2025-12-01 17:54:00,434,None,0,False,238
FL007541,2025-12-01,HEL,BKK,OH-A125,A321,2025-12-01 20:02:00,554,Weather,37,False,208
FL007542,2025-12-01,HEL,BKK,OH-A102,E190,2025-12-01 12:47:00,414,None,0,False,73
FL007543,2025-12-01,HEL,LHR,OH-A105,E190,2025-12-01 06:46:00,93,None,0,False,84
FL007544,2025-12-01,HEL,MAD,OH-A103,A350,2025-12-01 16:14:00,346,None,0,False,244
FL007545,2025-12-01,HEL,CPH,OH-A130,A350,2025-12-01 21:52:00,134,None,0,False,166
FL007546,2025-12-01,HEL,LHR,OH-A103,A350,2025-12-01 06:12:00,280,None,0,False,221
FL007547,2025-12-01,HEL,BCN,OH-A116,A320,2025-12-01 13:34:00,425,None,0,False,136
FL007548,2025-12-01,HEL,CDG,OH-A146,A320,2025-12-01 12:12:00,513,None,0,False,124
FL007549,2025-12-01,HEL,BKK,OH-A121,A320,2025-12-01 10:01:00,314,None,0,False,157
FL007550,2025-12-01,HEL,CPH,OH-A115,A321,2025-12-01 14:41:00,103,ATC,5,False,209
FL007551,2025-12-01,HEL,MAD,OH-A135,A321,2025-12-01 15:27:00,93,None,0,False,192
FL007552,2025-12-01,HEL,BCN,OH-A139,A350,2025-12-01 15:29:00,528,Crew,44,False,197
FL007553,2025-12-01,HEL,NRT,OH-A122,E190,2025-12-01 19:28:00,432,None,0,False,71
FL007554,2025-12-01,HEL,JFK,OH-A121,A320,2025-12-01 06:17:00,475,Late Aircraft,58,False,163
FL007555,2025-12-01,HEL,NRT,OH-A135,A321,2025-12-01 07:42:00,201,ATC,21,False,207
FL007556,2025-12-01,HEL,JFK,OH-A118,A350,2025-12-01 12:17:00,334,None,0,False,273
FL007557,2025-12-01,HEL,LHR,OH-A121,A320,2025-12-01 21:46:00,333,Late Aircraft,41,False,126
