event_id,flight_id,event_type,severity,reported_at,resolved_hours
EV203109,FL005623,Fuel Issue,Medium,2025-07-04 05:58:00,1.4
EV203110,FL004748,Crew Issue,Medium,2025-08-11 05:03:00,4.0
EV203111,FL007530,Cleaning Issue,Medium,2025-04-28 07:56:00,7.3
EV203112,FL005951,Fuel Issue,Critical,2025-03-15 08:39:00,3.6
EV203113,FL001773,Technical Defect,Medium,2025-10-19 14:23:00,5.9
EV203114,FL005782,Fuel Issue,Medium,2025-09-27 16:26:00,6.1
EV203115,FL005930,Crew Issue,Medium,2025-12-06 10:40:00,5.8
EV203116,FL006990,Technical Defect,Medium,2025-09-13 07:43:00,0.8
EV203117,FL006579,Technical Defect,Medium,2025-06-05 21:29:00,1.9
EV203118,FL005158,Baggage Issue,Low,2025-11-19 14:24:00,7.4
EV203119,FL005200,Delay,Low,2025-11-29 14:12:00,2.9
EV203120,FL003739,Baggage Issue,Medium,2025-08-27 13:02:00,3.2
EV203121,FL002674,Technical Defect,Low,2025-02-21 11:32:00,3.6
EV203122,FL007865,Technical Defect,High,2025-11-24 13:20:00,8.8
EV203123,FL001971,Technical Defect,Medium,2025-09-03 09:56:00,1.6
EV203124,FL006901,Cleaning Issue,Medium,2025-04-05 15:15:00,5.6
EV203125,FL006466,Cleaning Issue,Medium,2025-04-24 12:10:00,3.9
EV203126,FL005063,Cleaning Issue,Low,2025-02-14 07:10:00,3.5
EV203127,FL002678,Baggage Issue,High,2025-02-09 06:25:00,2.0
EV203128,FL005848,Crew Issue,Low,2025-05-20 14:13:00,4.8
EV203129,FL006621,Delay,Medium,2025-08-13 19:26:00,2.8
EV203130,FL004918,Gate Change,Low,2025-08-10 09:44:00,7.8
EV203131,FL006906,Delay,Critical,2025-07-17 05:24:00,5.7
EV203132,FL004193,Delay,Medium,2025-08-06 17:42:00,5.0
EV203133,FL007148,Baggage Issue,Critical,2025-07-26 06:29:00,6.7
EV203134,FL003317,Delay,Critical,2025-08-16 14:57:00,1.7
EV203135,FL006709,Fuel Issue,Low,2025-09-26 05:21:00,9.8
EV203136,FL000565,Cleaning Issue,Medium,2025-11-13 10:10:00,4.0
EV203137,FL007396,Delay,Medium,2025-06-23 16:14:00,3.1
EV203138,FL005486,Delay,Medium,2025-08-14 11:14:00,6.8
EV203139,FL007638,Crew Issue,Medium,2025-05-19 08:46:00,1.7
EV203140,FL007576,Crew Issue,Low,2025-11-02 12:19:00,3.4
EV203141,FL004055,Crew Issue,Medium,2025-09-27 13:51:00,3.2
EV203142,FL005405,Baggage Issue,Medium,2025-03-05 16:56:00,2.6
EV203143,FL002393,Crew Issue,Low,2025-09-21 14:33:00,5.7
EV203144,FL008023,Fuel Issue,Medium,2025-02-17 19:46:00,4.9
EV203145,FL001554,Delay,Low,2025-07-11 07:46:00,3.0
EV203146,FL001557,Cleaning Issue,High,2025-11-14 14:22:00,7.5
EV203147,FL003213,Crew Issue,Low,2025-08-14 06:28:00,4.0
EV203148,FL003568,Gate Change,Medium,2025-01-21 20:37:00,4.6
EV203149,FL002080,Technical Defect,Low,2025-07-04 05:57:00,5.0
EV203150,FL007904,Cleaning Issue,High,2025-10-22 14:41:00,1.3
EV203151,FL006918,Delay,Medium,2025-08-16 21:11:00,3.0
EV203152,FL001665,Crew Issue,Low,2025-11-17 14:20:00,2.6
EV203153,FL006911,Delay,Low,2025-05-26 14:29:00,2.2
EV203154,FL002574,Gate Change,Medium,2025-07-01 21:17:00,2.5
EV203155,FL003637,Technical Defect,Critical,2025-10-24 08:17:00,12.1
EV203156,FL008069,Delay,Medium,2025-08-17 08:42:00,2.1
EV203157,FL006643,Delay,High,2025-09-15 05:15:00,6.9
EV203158,FL002888,Technical Defect,Medium,2025-04-05 11:23:00,4.7
EV203159,FL005265,Delay,Medium,2025-09-17 20:44:00,3.8
EV203160,FL006592,Delay,Low,2025-05-25 08:49:00,2.4
EV203161,FL004719,Technical Defect,Low,2025-12-24 21:00:00,0.7
EV203162,FL002028,Gate Change,Medium,2025-06-09 19:18:00,2.0
EV203163,FL006662,Baggage Issue,Medium,2025-07-03 20:22:00,2.5
EV203164,FL002896,Delay,Medium,2025-01-05 12:03:00,3.1
EV203165,FL006614,Baggage Issue,Low,2025-12-12 13:46:00,7.9
EV203166,FL004430,Gate Change,Low,2025-02-28 08:56:00,2.8
EV203167,FL006568,Baggage Issue,High,2025-05-25 16:38:00,0.1
EV203168,FL006766,Cleaning Issue,Low,2025-05-09 10:25:00,5.7
EV203169,FL004481,Cleaning Issue,Low,2025-11-27 14:56:00,4.6
EV203170,FL002678,Fuel Issue,Low,2025-08-24 17:51:00,4.0
EV203171,FL002635,Baggage Issue,Medium,2025-07-25 06:20:00,5.9
EV203172,FL000285,Delay,Medium,2025-09-07 16:31:00,3.7
EV203173,FL003312,Delay,Medium,2025-07-27 09:01:00,6.6
EV203174,FL001707,Baggage Issue,Medium,2025-05-28 10:15:00,6.1
EV203175,FL005594,Gate Change,Medium,2025-11-15 07:20:00,4.7
EV203176,FL005435,Gate Change,Low,2025-07-14 07:14:00,9.1
EV203177,FL007477,Baggage Issue,Medium,2025-12-14 07:52:00,3.5
EV203178,FL001352,Baggage Issue,Medium,2025-01-23 13:27:00,2.2
EV203179,FL005937,Delay,Low,2025-03-16 15:41:00,4.8
EV203180,FL001904,Cleaning Issue,Low,2025-06-19 06:21:00,1.6
EV203181,FL006498,Fuel Issue,Low,2025-02-18 17:48:00,1.1
EV203182,FL006640,Delay,Low,2025-03-30 16:36:00,2.2
EV203183,FL002399,Gate Change,Low,2025-10-10 12:55:00,3.5
EV203184,FL007977,Cleaning Issue,High,2025-04-25 14:42:00,1.8
EV203185,FL003600,Baggage Issue,Low,2025-05-11 16:44:00,3.3
EV203186,FL005214,Gate Change,High,2025-02-13 08:20:00,0.6
EV203187,FL006135,Cleaning Issue,Low,2025-02-21 09:03:00,4.7
EV203188,FL004973,Crew Issue,Low,2025-11-19 19:15:00,3.4
EV203189,FL007153,Baggage Issue,Medium,2025-03-27 20:04:00,4.3
EV203190,FL000553,Technical Defect,Low,2025-01-20 13:55:00,2.8
EV203191,FL004208,Crew Issue,Critical,2025-05-08 19:19:00,1.1
EV203192,FL006495,Fuel Issue,Medium,2025-05-23 18:49:00,2.4
EV203193,FL000151,Delay,High,2025-10-09 18:28:00,10.2
EV203194,FL003905,Baggage Issue,Low,2025-04-21 06:11:00,1.2
EV203195,FL007276,Baggage Issue,Low,2025-01-27 12:30:00,4.6
EV203196,FL002699,Delay,High,2025-12-22 06:37:00,7.5
EV203197,FL000799,Fuel Issue,Low,2025-07-04 18:12:00,0.8
EV203198,FL003157,Fuel Issue,Low,2025-05-18 13:38:00,6.9
EV203199,FL004351,Delay,Medium,2025-01-07 19:15:00,5.5
EV203200,FL000739,Crew Issue,Low,2025-04-01 19:17:00,1.5
EV203201,FL003937,Delay,Medium,2025-09-11 16:39:00,0.8
EV203202,FL005420,Delay,High,2025-11-05 07:02:00,8.9
EV203203,FL007903,Delay,Medium,2025-12-17 18:21:00,1.2
EV203204,FL005484,Baggage Issue,Low,2025-08-24 11:18:00,2.0
EV203205,FL001025,Cleaning Issue,High,2025-05-11 12:16:00,12.3
EV203206,FL007676,Gate Change,High,2025-05-16 06:48:00,2.5
EV203207,FL005456,Delay,Medium,2025-12-03 14:16:00,0.7
EV203208,FL006911,Delay,Medium,2025-05-15 06:10:00,0.5
EV203209,FL002555,Delay,Medium,2025-11-19 09:58:00,3.0
EV203210,FL000258,Delay,Medium,2025-11-09 20:53:00,2.7
EV203211,FL003566,Gate Change,Low,2025-05-08 15:19:00,1.3
EV203212,FL002937,Cleaning Issue,Low,2025-06-26 12:39:00,0.5
EV203213,FL003421,Cleaning Issue,Low,2025-03-19 19:41:00,3.0
EV203214,FL007727,Delay,Low,2025-08-28 18:56:00,0.8
EV203215,FL002863,Delay,Low,2025-05-01 10:45:00,1.9
EV203216,FL002201,Baggage Issue,Low,2025-03-20 10:00:00,1.6
EV203217,FL007230,Baggage Issue,Low,2025-11-30 19:16:00,1.5
EV203218,FL007359,Delay,Medium,2025-07-27 12:29:00,0.9
EV203219,FL005926,Cleaning Issue,Low,2025-06-05 21:47:00,0.9
EV203220,FL001024,Gate Change,Critical,2025-02-20 16:30:00,4.8
EV203221,FL007384,Gate Change,Medium,2025-07-01 09:06:00,4.2
EV203222,FL000336,Fuel Issue,High,2025-01-21 08:21:00,0.3
EV203223,FL006646,Technical Defect,Low,2025-02-23 13:37:00,6.6
EV203224,FL006083,Baggage Issue,Low,2025-02-09 06:25:00,1.3
EV203225,FL003423,Cleaning Issue,High,2025-03-26 19:20:00,1.2
EV203226,FL001615,Cleaning Issue,Medium,2025-12-18 18:37:00,2.0
EV203227,FL000507,Delay,Low,2025-12-04 21:40:00,1.7
EV203228,FL000301,Delay,High,2025-07-07 18:09:00,7.1
EV203229,FL002455,Baggage Issue,Medium,2025-11-29 15:31:00,3.3
EV203230,FL003903,Delay,High,2025-06-13 05:09:00,1.4
EV203231,FL002840,Baggage Issue,Medium,2025-04-20 18:37:00,2.7
EV203232,FL004980,Fuel Issue,Medium,2025-09-01 07:09:00,0.5
EV203233,FL000838,Delay,Low,2025-09-12 10:29:00,2.6
EV203234,FL005781,Delay,Low,2025-05-29 20:50:00,0.8
EV203235,FL001267,Technical Defect,Low,2025-09-07 21:16:00,6.0
EV203236,FL003635,Cleaning Issue,Low,2025-08-07 14:16:00,3.8
EV203237,FL000189,Gate Change,High,2025-06-03 20:58:00,2.4
EV203238,FL007631,Cleaning Issue,Low,2025-11-16 11:53:00,6.1
EV203239,FL003603,Baggage Issue,High,2025-09-17 18:33:00,3.3
EV203240,FL003065,Delay,Critical,2025-02-05 08:42:00,7.0
EV203241,FL001394,Delay,Medium,2025-11-22 21:18:00,3.1
EV203242,FL001906,Gate Change,Medium,2025-12-13 20:59:00,4.0
EV203243,FL002230,Delay,High,2025-10-09 15:19:00,5.2
EV203244,FL000789,Delay,Medium,2025-06-21 13:58:00,5.2
EV203245,FL003949,Technical Defect,High,2025-07-20 20:50:00,0.7
EV203246,FL001205,Gate Change,Medium,2025-02-23 20:54:00,1.4
EV203247,FL001348,Cleaning Issue,Low,2025-08-20 17:38:00,1.4
EV203248,FL000742,Cleaning Issue,Medium,2025-05-28 09:07:00,3.6
EV203249,FL000538,Crew Issue,Low,2025-11-02 15:13:00,2.0
EV203250,FL006812,Delay,Medium,2025-06-26 07:07:00,0.5
EV203251,FL006291,Technical Defect,Low,2025-10-01 05:15:00,1.3
EV203252,FL005553,Delay,Medium,2025-08-02 11:32:00,1.2
EV203253,FL007273,Gate Change,High,2025-12-08 06:35:00,9.8
EV203254,FL003725,Baggage Issue,Low,2025-11-03 08:56:00,8.2
EV203255,FL002774,Technical Defect,Low,2025-11-02 12:19:00,5.4
EV203256,FL003531,Delay,Medium,2025-04-11 11:15:00,2.3
EV203257,FL003800,Cleaning Issue,Low,2025-01-21 08:20:00,4.4
EV203258,FL000874,Delay,Low,2025-07-09 17:52:00,4.6
EV203259,FL002368,Crew Issue,Low,2025-09-18 12:58:00,1.4
EV203260,FL003853,Baggage Issue,Low,2025-09-26 12:42:00,2.7
EV203261,FL003795,Gate Change,Low,2025-02-19 20:50:00,1.4
EV203262,FL003201,Delay,Medium,2025-11-13 15:47:00,0.5
EV203263,FL000731,Fuel Issue,High,2025-10-31 17:49:00,3.6
EV203264,FL002326,Gate Change,Medium,2025-12-07 15:09:00,4.6
EV203265,FL003775,Baggage Issue,Low,2025-02-07 13:00:00,2.3
EV203266,FL001782,Baggage Issue,Low,2025-07-16 14:57:00,7.0
EV203267,FL003790,Delay,Low,2025-04-16 21:31:00,4.6
EV203268,FL002635,Technical Defect,Medium,2025-09-16 13:35:00,1.1
EV203269,FL002523,Crew Issue,Medium,2025-04-26 06:55:00,2.3
EV203270,FL007644,Technical Defect,Low,2025-12-21 17:01:00,0.6
EV203271,FL007130,Crew Issue,Medium,2025-12-06 08:25:00,5.9
EV203272,FL005752,Technical Defect,Low,2025-11-21 13:51:00,5.1
EV203273,FL003451,Crew Issue,Medium,2025-12-27 11:26:00,3.5
EV203274,FL006583,Fuel Issue,Low,2025-07-17 15:07:00,3.7
EV203275,FL001219,Fuel Issue,High,2025-07-16 19:23:00,3.6
EV203276,FL001536,Baggage Issue,Low,2025-06-22 11:17:00,4.3
EV203277,FL006166,Technical Defect,Low,2025-07-09 17:25:00,4.4
EV203278,FL007414,Fuel Issue,Low,2025-08-04 15:08:00,1.4
EV203279,FL001203,Technical Defect,Low,2025-07-16 13:50:00,0.6
EV203280,FL004049,Cleaning Issue,Medium,2025-03-29 20:48:00,5.2
EV203281,FL000702,Fuel Issue,Medium,2025-08-22 10:23:00,6.2
EV203282,FL008002,Delay,Medium,2025-05-04 07:35:00,6.2
EV203283,FL003030,Technical Defect,Low,2025-01-26 11:49:00,7.8
EV203284,FL006702,Fuel Issue,Low,2025-12-28 07:19:00,7.6
EV203285,FL006550,Delay,Medium,2025-04-20 20:21:00,5.0
EV203286,FL001338,Delay,High,2025-07-22 14:56:00,1.7
EV203287,FL007815,Delay,Medium,2025-08-11 21:49:00,0.6
EV203288,FL007907,Fuel Issue,High,2025-03-09 14:34:00,2.0
EV203289,FL005405,Technical Defect,Critical,2025-03-29 07:39:00,0.4
EV203290,FL007880,Delay,Low,2025-06-22 06:36:00,6.3
EV203291,FL007352,Delay,High,2025-08-10 09:04:00,0.8
EV203292,FL004616,Gate Change,Medium,2025-12-27 11:26:00,3.1
EV203293,FL004671,Technical Defect,Low,2025-11-24 13:21:00,2.9
EV203294,FL008170,Delay,Medium,2025-12-26 06:15:00,6.3
EV203295,FL001564,Technical Defect,Medium,2025-10-07 05:21:00,4.2
EV203296,FL003877,Baggage Issue,Low,2025-10-01 07:52:00,1.7
EV203297,FL004642,Technical Defect,Low,2025-07-14 05:35:00,3.2
EV203298,FL000786,Gate Change,Medium,2025-05-17 06:03:00,3.1
EV203299,FL006049,Baggage Issue,Low,2025-04-13 19:02:00,1.1
EV203300,FL005186,Baggage Issue,High,2025-09-20 13:16:00,2.5
EV203301,FL000616,Delay,High,2025-05-31 17:59:00,5.7
EV203302,FL006947,Technical Defect,Medium,2025-12-11 16:02:00,3.4
EV203303,FL003449,Cleaning Issue,Medium,2025-02-01 10:36:00,2.4
EV203304,FL000905,Delay,High,2025-07-15 11:41:00,3.5
EV203305,FL000692,Fuel Issue,Low,2025-02-23 09:33:00,0.8
EV203306,FL002264,Technical Defect,High,2025-05-30 18:29:00,6.2
EV203307,FL003259,Gate Change,Medium,2025-12-31 05:44:00,9.7
EV203308,FL003296,Delay,High,2025-03-27 19:05:00,0.4
EV203309,FL004622,Crew Issue,Low,2025-11-30 07:09:00,3.2
EV203310,FL005386,Delay,Medium,2025-12-02 19:18:00,0.6
EV203311,FL005895,Crew Issue,High,2025-08-13 09:51:00,3.1
EV203312,FL003636,Delay,Medium,2025-12-10 18:30:00,3.5
EV203313,FL002920,Delay,Low,2025-08-17 17:26:00,4.5
EV203314,FL006116,Delay,Low,2025-11-18 07:59:00,3.1
EV203315,FL001005,Fuel Issue,Medium,2025-04-14 14:57:00,0.1
EV203316,FL007402,Fuel Issue,Low,2025-04-20 10:56:00,8.0
EV203317,FL004067,Technical Defect,High,2025-05-23 07:49:00,4.3
EV203318,FL005142,Delay,Medium,2025-11-24 11:11:00,1.7
EV203319,FL001062,Cleaning Issue,Low,2025-03-18 11:41:00,2.0
EV203320,FL000724,Delay,Low,2025-12-27 10:07:00,1.9
EV203321,FL000795,Delay,Low,2025-12-12 10:10:00,1.1
EV203322,FL003250,Delay,High,2025-07-03 05:45:00,3.1
EV203323,FL006017,Delay,Medium,2025-10-25 20:06:00,2.0
EV203324,FL007872,Cleaning Issue,Medium,2025-01-27 18:58:00,5.1
EV203325,FL005000,Baggage Issue,Critical,2025-04-19 19:38:00,3.6
EV203326,FL003526,Technical Defect,Low,2025-05-10 16:43:00,11.6
EV203327,FL004359,Crew Issue,Low,2025-05-13 08:05:00,1.4
EV203328,FL001388,Crew Issue,Medium,2025-02-16 05:42:00,5.6
EV203329,FL001378,Delay,Medium,2025-01-04 09:34:00,1.6
EV203330,FL007045,Delay,Low,2025-05-25 15:30:00,2.2
EV203331,FL007560,Delay,Medium,2025-04-10 07:30:00,0.8
EV203332,FL006883,Technical Defect,Medium,2025-12-14 10:25:00,2.4
EV203333,FL007068,Delay,Low,2025-04-09 19:24:00,1.2
EV203334,FL005968,Technical Defect,Medium,2025-10-19 08:40:00,13.6
EV203335,FL006923,Delay,Low,2025-02-26 05:37:00,3.7
EV203336,FL000403,Crew Issue,Medium,2025-12-22 17:25:00,4.4
EV203337,FL000537,Delay,Medium,2025-11-30 15:31:00,2.0
EV203338,FL007364,Baggage Issue,Low,2025-01-18 14:43:00,10.5
EV203339,FL000594,Baggage Issue,Medium,2025-01-09 15:22:00,6.1
EV203340,FL002134,Crew Issue,Medium,2025-11-19 17:45:00,4.0
EV203341,FL003872,Technical Defect,Low,2025-07-23 06:29:00,2.0
EV203342,FL004326,Technical Defect,Low,2025-09-04 09:20:00,8.8
EV203343,FL002369,Delay,Low,2025-06-02 14:43:00,3.7
EV203344,FL007288,Delay,High,2025-01-29 12:55:00,3.9
EV203345,FL002761,Delay,Low,2025-05-26 05:40:00,4.7
EV203346,FL006439,Delay,Medium,2025-10-16 08:11:00,7.6
EV203347,FL005830,Baggage Issue,Medium,2025-02-25 08:00:00,7.4
EV203348,FL000389,Crew Issue,Medium,2025-05-06 12:22:00,1.5
EV203349,FL007684,Technical Defect,Low,2025-10-17 20:25:00,3.6
EV203350,FL001712,Fuel Issue,Low,2025-07-26 10:32:00,3.1
EV203351,FL004955,Technical Defect,Low,2025-04-29 11:52:00,3.7
EV203352,FL004934,Baggage Issue,Low,2025-08-26 08:26:00,6.8
EV203353,FL000237,Gate Change,Medium,2025-09-06 12:22:00,8.4
EV203354,FL007979,Delay,Medium,2025-09-11 07:09:00,1.5
EV203355,FL000330,Technical Defect,Low,2025-04-27 16:09:00,1.9
EV203356,FL003555,Cleaning Issue,Low,2025-11-26 19:47:00,2.4
EV203357,FL001902,Delay,Medium,2025-11-27 19:02:00,7.0
EV203358,FL001709,Technical Defect,Low,2025-08-14 16:31:00,6.4
EV203359,FL000075,Delay,Medium,2025-03-26 07:43:00,0.1
EV203360,FL001032,Crew Issue,Medium,2025-05-14 14:15:00,4.0
EV203361,FL001138,Delay,Medium,2025-10-31 18:44:00,0.7
EV203362,FL005485,Technical Defect,High,2025-10-24 12:06:00,2.5
EV203363,FL000437,Delay,High,2025-09-28 12:05:00,0.4
EV203364,FL004443,Delay,Low,2025-06-26 16:14:00,3.0
EV203365,FL002280,Technical Defect,Low,2025-11-14 11:55:00,3.0
EV203366,FL000295,Delay,Medium,2025-05-04 08:25:00,1.4
EV203367,FL000376,Gate Change,Low,2025-12-26 06:15:00,2.9
EV203368,FL006867,Delay,Medium,2025-12-08 19:34:00,2.3
EV203369,FL007486,Cleaning Issue,High,2025-07-30 14:18:00,3.5
EV203370,FL005090,Technical Defect,Low,2025-12-28 11:10:00,0.3
EV203371,FL004298,Delay,Medium,2025-09-23 06:48:00,1.2
EV203372,FL001940,Delay,Low,2025-04-13 15:23:00,4.1
EV203373,FL007079,Crew Issue,High,2025-07-27 07:21:00,1.8
EV203374,FL004027,Delay,Medium,2025-04-11 12:57:00,1.0
EV203375,FL005574,Technical Defect,Low,2025-11-22 16:06:00,1.2
EV203376,FL006452,Cleaning Issue,Medium,2025-12-10 11:50:00,9.4
EV203377,FL003782,Delay,Low,2025-08-13 10:09:00,0.6
EV203378,FL002706,Cleaning Issue,Medium,2025-01-02 14:26:00,1.4
EV203379,FL003825,Technical Defect,Low,2025-11-05 05:21:00,3.2
EV203380,FL007342,Delay,Low,2025-03-30 21:08:00,3.1
EV203381,FL005920,Fuel Issue,Low,2025-04-09 17:52:00,2.8
EV203382,FL005673,Technical Defect,Low,2025-01-13 07:45:00,1.5
EV203383,FL002636,Delay,Low,2025-01-16 14:20:00,1.9
EV203384,FL002647,Baggage Issue,Medium,2025-12-03 18:51:00,2.4
EV203385,FL004362,Crew Issue,Medium,2025-02-07 12:12:00,0.8
EV203386,FL000224,Technical Defect,Low,2025-07-14 07:14:00,8.8
EV203387,FL000965,Baggage Issue,Medium,2025-08-26 07:48:00,1.6
EV203388,FL004569,Delay,Medium,2025-08-16 13:59:00,5.4
EV203389,FL006447,Delay,Medium,2025-11-01 07:57:00,3.3
EV203390,FL003145,Delay,Low,2025-10-28 08:56:00,4.0
EV203391,FL002697,Cleaning Issue,Medium,2025-04-01 19:48:00,3.8
EV203392,FL005765,Delay,Low,2025-09-11 11:54:00,1.0
EV203393,FL001468,Cleaning Issue,Low,2025-08-03 14:15:00,6.7
EV203394,FL000818,Delay,High,2025-03-23 21:10:00,0.5
EV203395,FL006086,Technical Defect,Low,2025-07-10 14:06:00,1.4
EV203396,FL004069,Baggage Issue,Medium,2025-09-14 08:21:00,3.1
EV203397,FL000766,Delay,Low,2025-08-28 20:52:00,2.3
EV203398,FL005234,Delay,Low,2025-07-30 06:32:00,1.5
EV203399,FL007820,Delay,Medium,2025-03-27 05:13:00,6.3
EV203400,FL002911,Technical Defect,Low,2025-10-18 05:07:00,4.3
EV203401,FL005664,Technical Defect,High,2025-03-24 21:38:00,3.6
EV203402,FL005755,Delay,Low,2025-06-09 17:55:00,2.5
EV203403,FL006082,Delay,Medium,2025-10-11 09:27:00,4.3
EV203404,FL003896,Fuel Issue,High,2025-11-26 14:01:00,5.4
EV203405,FL000674,Technical Defect,Low,2025-01-18 13:34:00,1.8
EV203406,FL001034,Cleaning Issue,Medium,2025-11-10 08:56:00,0.9
EV203407,FL004631,Delay,Medium,2025-09-10 19:23:00,0.7
EV203408,FL004231,Delay,Critical,2025-03-04 21:41:00,7.1
EV203409,FL000247,Technical Defect,Low,2025-01-27 15:18:00,1.1
EV203410,FL001940,Delay,Low,2025-03-14 20:28:00,1.1
EV203411,FL002688,Delay,High,2025-02-08 09:20:00,5.3
EV203412,FL006704,Technical Defect,Medium,2025-04-27 14:51:00,3.1
EV203413,FL005948,Baggage Issue,Medium,2025-04-01 19:10:00,9.3
EV203414,FL007062,Delay,Medium,2025-02-12 10:02:00,2.1
EV203415,FL001772,Fuel Issue,Medium,2025-05-06 13:55:00,3.1
EV203416,FL007157,Fuel Issue,Critical,2025-10-27 18:38:00,2.5
EV203417,FL005727,Gate Change,Medium,2025-12-26 06:15:00,7.0
EV203418,FL000401,Technical Defect,Medium,2025-11-09 14:27:00,2.8
EV203419,FL004522,Baggage Issue,Critical,2025-06-16 11:28:00,2.4
EV203420,FL002141,Delay,Medium,2025-08-25 13:54:00,2.6
EV203421,FL007480,Gate Change,Medium,2025-06-06 15:13:00,0.1
EV203422,FL003635,Delay,Low,2025-07-29 12:22:00,0.5
EV203423,FL004082,Cleaning Issue,Low,2025-10-08 11:24:00,1.3
EV203424,FL007714,Technical Defect,High,2025-05-12 15:34:00,3.3
EV203425,FL002474,Technical Defect,Critical,2025-04-10 08:40:00,4.4
EV203426,FL005112,Crew Issue,Medium,2025-11-14 06:17:00,4.7
EV203427,FL007187,Crew Issue,Medium,2025-08-06 09:05:00,4.3
EV203428,FL004672,Delay,Low,2025-07-07 07:43:00,3.9
EV203429,FL003926,Gate Change,Low,2025-09-12 11:36:00,2.5
EV203430,FL002501,Fuel Issue,Low,2025-01-02 19:01:00,4.4
EV203431,FL002367,Technical Defect,Low,2025-11-08 06:15:00,2.5
EV203432,FL006855,Delay,Low,2025-11-02 13:57:00,8.4
EV203433,FL003415,Fuel Issue,Low,2025-02-15 15:27:00,2.9
EV203434,FL002724,Fuel Issue,Medium,2025-04-15 07:33:00,1.3
EV203435,FL003639,Delay,Medium,2025-08-27 14:00:00,15.4
EV203436,FL000497,Delay,Medium,2025-10-19 07:11:00,0.3
EV203437,FL001827,Delay,Low,2025-01-02 11:14:00,2.0
EV203438,FL007443,Fuel Issue,Medium,2025-03-02 08:30:00,3.0
EV203439,FL006551,Cleaning Issue,Low,2025-06-30 10:42:00,3.1
EV203440,FL007347,Technical Defect,Medium,2025-02-13 11:59:00,1.6
EV203441,FL006740,Cleaning Issue,Low,2025-05-12 05:41:00,1.8
EV203442,FL000302,Delay,High,2025-07-08 13:37:00,3.9
EV203443,FL003656,Technical Defect,Low,2025-10-24 12:31:00,0.4
EV203444,FL001091,Delay,Low,2025-03-24 13:06:00,3.5
EV203445,FL000140,Cleaning Issue,Low,2025-09-22 17:15:00,7.4
EV203446,FL001994,Delay,Low,2025-04-10 10:50:00,2.5
EV203447,FL000846,Cleaning Issue,Low,2025-09-09 18:58:00,5.5
EV203448,FL007401,Crew Issue,Critical,2025-03-15 06:46:00,3.4
EV203449,FL004182,Fuel Issue,Low,2025-03-05 07:24:00,0.8
EV203450,FL007719,Technical Defect,Medium,2025-10-11 17:56:00,0.3
EV203451,FL002143,Technical Defect,Low,2025-04-25 19:45:00,2.9
EV203452,FL004159,Delay,Medium,2025-12-04 06:01:00,0.7
EV203453,FL002718,Delay,Medium,2025-04-16 21:31:00,5.4
EV203454,FL004215,Baggage Issue,Low,2025-03-22 19:30:00,3.3
EV203455,FL004358,Delay,Low,2025-03-14 10:17:00,8.4
EV203456,FL000359,Technical Defect,Medium,2025-05-14 06:23:00,1.3
EV203457,FL005445,Delay,Medium,2025-06-03 07:28:00,1.0
EV203458,FL001714,Gate Change,Medium,2025-03-19 06:54:00,4.3
EV203459,FL001538,Delay,Medium,2025-06-05 13:45:00,6.6
EV203460,FL008181,Delay,High,2025-09-07 07:07:00,6.0
EV203461,FL005644,Delay,Low,2025-05-08 20:31:00,7.9
EV203462,FL000788,Delay,Low,2025-01-02 21:39:00,4.4
EV203463,FL000897,Baggage Issue,High,2025-10-17 16:59:00,2.2
EV203464,FL000642,Delay,Low,2025-01-10 09:46:00,2.1
EV203465,FL004640,Baggage Issue,High,2025-09-09 21:55:00,6.4
EV203466,FL005546,Baggage Issue,Medium,2025-03-24 08:22:00,6.6
EV203467,FL005504,Delay,Medium,2025-10-17 21:08:00,5.8
EV203468,FL000031,Technical Defect,High,2025-07-05 18:39:00,2.4
EV203469,FL002399,Delay,Medium,2025-10-22 18:00:00,4.8
EV203470,FL001509,Delay,Low,2025-05-10 12:11:00,4.4
EV203471,FL006870,Crew Issue,Medium,2025-03-24 09:32:00,4.3
EV203472,FL001193,Technical Defect,Low,2025-01-28 16:09:00,4.2
EV203473,FL006475,Cleaning Issue,Medium,2025-12-11 12:38:00,2.9
EV203474,FL001973,Cleaning Issue,Low,2025-11-11 12:57:00,1.9
EV203475,FL007244,Delay,Low,2025-08-25 09:02:00,0.9
EV203476,FL002623,Crew Issue,Medium,2025-11-06 08:51:00,15.8
EV203477,FL002808,Technical Defect,Medium,2025-10-18 14:16:00,1.8
EV203478,FL004409,Technical Defect,Low,2025-01-18 09:50:00,4.5
EV203479,FL007666,Gate Change,Low,2025-12-05 20:46:00,1.1
EV203480,FL003678,Technical Defect,Medium,2025-12-18 18:37:00,3.3
EV203481,FL003977,Cleaning Issue,Medium,2025-10-25 20:00:00,3.7
EV203482,FL003151,Cleaning Issue,Low,2025-08-24 17:51:00,0.4
EV203483,FL002556,Technical Defect,Low,2025-07-23 19:45:00,0.4
EV203484,FL008086,Fuel Issue,Medium,2025-05-28 16:55:00,4.3
EV203485,FL005118,Cleaning Issue,High,2025-06-24 19:32:00,2.3
EV203486,FL007945,Crew Issue,Low,2025-03-27 11:40:00,0.7
EV203487,FL007259,Baggage Issue,Critical,2025-07-19 16:22:00,0.4
EV203488,FL003533,Gate Change,Critical,2025-04-29 15:50:00,3.0
EV203489,FL007303,Baggage Issue,Medium,2025-11-15 14:01:00,7.2
